LABEL	LOCAL	TYPE	IRI	ALT_LABELS	SYNONYMS	COMMENT
sustainability datum	MWO_0001034	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001034			Sustainability datum represents the duration or persistence of a process, system, or resource over time. It defines how long an entity is expected to remain viable or functional.
has subject area	NFDI_0000211	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000211			The property establishes a connection between a resource, an agent, or a project, and the academic discipline, subject area, or domain within which they operate.
electrical engineering	NFDI_0000157	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000157			An academic discipline that focuses on the study, design, and application of electrical systems and technologies. Electrical engineering involves the development of devices, circuits, and systems for power generation, communication, electronics, and automation.
Felix Fritzen	0000-0003-4926-0068	Entity	https://orcid.org/0000-0003-4926-0068			
resource of project	NFDI_0000194	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000194			The property is a relationship between a project or a resource and related projects.
applicant organization of	MWO_0001115	ObjectProperty	http://purls.helmholtz-metadaten.de/mwo/MWO_0001115			"inverse of property ""has applicant organization"""
term tracker annotation	NFDI_0010013	AnnotationProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010013			A term tracker annotation is an editor note used to track the history of an entity. For each change, it records the related GitHub issue and pull request.
is quality measurement of	IAO_0000221	ObjectProperty	http://purl.obolibrary.org/obo/IAO_0000221			
technology of	NFDI_0000217	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000217			"inverse of  property ""has technology"""
data set of	NFDI_0000126	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000126			"inverse of  property ""has data set"""
programming language of	NFDI_0000188	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000188			"inverse of  property ""has programming language"""
has measurement unit label	MWO_0001119	ObjectProperty	http://purls.helmholtz-metadaten.de/mwo/MWO_0001119			The property is a relation between an entity and a measurement unit label.
geoscience	NFDI_0010012	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010012			An academic discipline that focuses on the study of the Earth’s structure, processes, and materials, including the atmosphere, oceans, and landforms. Geoscience encompasses fields such as geology, meteorology, and environmental science to understand Earth’s history, natural resources, and natural hazards.
Prüfling-Rolle	PMD_0000943	Class	https://w3id.org/pmd/co/PMD_0000943			
strategic collaboration	MWO_0001004	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001004			Strategic Collaboration is a collaboration process in which multiple entities align their long-term objectives and resources to achieve significant mutual benefits in research, business, or policy initiatives.
support service	NFDI_0000214	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000214			Service with direct user contact for topics going beyond the support for specific single services.
RISM identifier	NFDI_0001016	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001016			RISM (Répertoire International des Sources Musicales) is an international catalog of historical music sources, including manuscripts, printed music, and treatises. It provides unique identifiers and bibliographic data to support music research and documentation.
nfdi consortium	NFDI_0001039	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001039			An NFDI Consortium is a collaborative organizational entity within the German National Research Data Infrastructure (NFDI) initiative, responsible for the development, management, and coordination of research data infrastructures in specific scientific domains.
organizational funding	NFDI_0001081	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001081			Organizational Funding is a funding specification that defines the financial structures, budgets, and resource allocation strategies for sustaining the operations of an organization or institution.
has contact point	NFDI_0000112	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000112			The property is a relationship between an NFDI resource and a person or organization (agent) as a contact point.
centrally registered identifier registry	IAO_0000579	Class	http://purl.obolibrary.org/obo/IAO_0000579			
curator note	IAO_0000232	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000232			
adapted by	MWO_0001138	ObjectProperty	http://purls.helmholtz-metadaten.de/mwo/MWO_0001138			The property relates an entity to an agent responsible for its creation or primary development.
specification of	NFDI_0000205	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000205			"inverse of  property ""has specification"""
training service	NFDI_0000219	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000219			Standalone training for self-study can be considered a technical service (usually a web application). Generally speaking, training materials often come in the form of specific measures or tutorials that are attached to a service and that are designed to improve the user’s service experience. Our joint understanding of training as a stand-alone service, however, is not limited to the above and includes materials designed for education in all fields of research data management.
one-dimensional temporal region	BFO_0000038	Class	http://purl.obolibrary.org/obo/BFO_0000038			
OWL Functional Syntax	format_3252	Class	http://edamontology.org/format_3252			
networking	MWO_0001005	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001005			Networking is a collaboration process that involves building and maintaining professional, academic, or organizational relationships to exchange knowledge, expertise, or resources.
organizational term	IAO_0000121	Individual	http://purl.obolibrary.org/obo/IAO_0000121			
organizer role	NFDI_0001061	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001061			A role inherent in an agent that is realized when being responsible for planning, managing, and executing an event, project, or structured activity.
seminar	NFDI_0010025	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010025			An event where a small group of participants discuss a specific topic in depth, often involving presentations and interactive discussions.
editor note	IAO_0000116	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000116			
data storage capacity datum	MWO_0001035	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001035			Data storage capacity datum represents the maximum amount of digital information it can hold, typically measured in bytes (e.g., GB, TB, PB).
Created in	created_in	AnnotationProperty	http://edamontology.org/created_in			
Volker Hofmann	0000-0002-5149-603X	Entity	https://orcid.org/0000-0002-5149-603X			
media type of	NFDI_0000147	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000147			"inverse of  property ""has media type"""
software library	NFDI_0000140	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000140			Collection of pre-implemented functions for a specific task that can be accessed via a well-defined interface.
expert discussion	MWO_0001000	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001000			An event that involves a focused exchange of knowledge, opinions, and insights among specialists in a particular field to address complex topics, evaluate research findings, or explore emerging trends.
restricted access	NFDI_0001091	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001091			Restricted Access is an information access specification that defines policies limiting access to specific users, organizations, or groups based on predefined criteria such as confidentiality, security, or legal regulations.
measurement unit label	IAO_0000003	Class	http://purl.obolibrary.org/obo/IAO_0000003			
document title	IAO_0000305	Class	http://purl.obolibrary.org/obo/IAO_0000305			
project funding	NFDI_0001090	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001090			Project Funding is a funding specification that defines the financial mechanisms, grants, and investment strategies used to support specific research, development, or innovation projects.
creator	creator	AnnotationProperty	http://purl.org/dc/elements/1.1/creator			
has creator	NFDI_0001027	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001027			The has creator property links something that was created (like a book, painting, or website) to the person or organization (agent) that made it.
JSON-LD	format_3749	Class	http://edamontology.org/format_3749	JavaScript Object Notation for Linked Data	JavaScript Object Notation for Linked Data	
defined class	IAO_0000420	Individual	http://purl.obolibrary.org/obo/IAO_0000420			
agent role	NFDI_0000229	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000229			Role of an independent continuant that is realized through an agent's actions, enabling the agent to perform specific functions or achieve particular outcomes within a system or context.
process boundary	BFO_0000035	Class	http://purl.obolibrary.org/obo/BFO_0000035			
information content entity	IAO_0000030	Class	http://purl.obolibrary.org/obo/IAO_0000030			
panel discussion	NFDI_0010027	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010027			An event featuring a group of experts who share their insights and engage in a moderated discussion on a particular subject, followed by audience questions.
has acronym	MWO_0001143	DatatypeProperty	http://purls.helmholtz-metadaten.de/mwo/MWO_0001143			A relation between an information content entity and its specific acronym.
country	NFDI_0000119	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000119			A place that refers to a defined geographical area distinguished by its territorial boundaries, governance structure, and sovereignty.
has curation status	IAO_0000114	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000114			
infrastructure use case	MWO_0001026	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001026			An Infrastructure Use Case (IUC) is a service product that defines a specific application scenario, requirement, or implementation of research infrastructure, demonstrating its functionality, benefits, and impact in a given scientific or industrial domain.
disposition	BFO_0000016	Class	http://purl.obolibrary.org/obo/BFO_0000016	internally-grounded realizable entity		
material specification	PMD_0060007	Class	https://w3id.org/pmd/co/PMD_0060007			
Hossein Beygi Nasrabadi	0000-0002-3092-0532	Entity	https://orcid.org/0000-0002-3092-0532			
first instant of	BFO_0000221	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000221			
Bravais Lattice Monoclinic Base-centered	PMD_0020008	Individual	https://w3id.org/pmd/co/PMD_0020008			
Manufacturing Process	PMD_0000833	Class	https://w3id.org/pmd/co/PMD_0000833			
contacting process	NFDI_0000111	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111			A process in which the contact information of an entity is provided.
requires discussion	IAO_0000428	Individual	http://purl.obolibrary.org/obo/IAO_0000428			
simulation software	NFDI_0001048	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001048			Simulation Software is a subclass of Software that facilitates the modeling and numerical simulation of physical, chemical, or computational systems to study behaviors, interactions, and performance under different conditions
software method	NFDI_0010039	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010039			A software method (also called subroutine, subprogram, procedure, method, function, or routine) is software designed to execute a specific task.
birth date	NFDI_0000105	DatatypeProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000105			The property refers to the date on which a person was born.
FactGrid identifier	NFDI_0001015	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001015			FactGrid is a collaborative, structured knowledge database designed for historical research. It operates on Wikibase and focuses on documenting historical entities, events, and relationships.
symbol	IAO_0000028	Class	http://purl.obolibrary.org/obo/IAO_0000028			
agent	NFDI_0000102	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000102			An independent continuant that acts autonomously and is entrusted with the authority to represent, negotiate, or act on behalf of another agent.
continuant fiat boundary	BFO_0000140	Class	http://purl.obolibrary.org/obo/BFO_0000140			
occupies spatiotemporal region	BFO_0000200	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000200			
has url	NFDI_0001008	DatatypeProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001008			A relation between an information content entity and its specific url.
metadata incomplete	IAO_0000123	Individual	http://purl.obolibrary.org/obo/IAO_0000123			
materials characterization	MWO_0001044	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001044			Materials Characterization is a sub-discipline of Material Science that focuses on analyzing and measuring the structure, composition, and properties of materials using experimental techniques and analytical tools.
author identification	IAO_0000302	Class	http://purl.obolibrary.org/obo/IAO_0000302			
Austenite	PMD_0020097	Individual	https://w3id.org/pmd/co/PMD_0020097			
export format specification	NFDI_0001017	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001017			A directive information entity that defines the structural, syntactic, and encoding rules for representing data when it is exported from a system.
physic	NFDI_0010010	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010010			An academic discipline that explores the fundamental principles governing the behavior of matter, energy, and the forces of nature. Physics seeks to understand the laws of the universe, from subatomic particles to cosmic phenomena, through experimentation, observation, and mathematical modeling.
OWL format	format_2197	Class	http://edamontology.org/format_2197			
Media type	media_type	AnnotationProperty	http://edamontology.org/media_type		MIME type	
contact point of	NFDI_0000113	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000113			"inverse of property ""has contact point"""
contributor	contributor	AnnotationProperty	http://purl.org/dc/terms/contributor			
data integration process	NFDI_0010036	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010036			A data handling process where data from multiple sources are combined or merged to create a cohesive and comprehensive dataset for analysis.
material science database	MWO_0001109	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001109			A Material Science Database is a data portal that provides access to structured data related to materials science.
patent	NFDI_0000025	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000025			A document that has been accepted by a patent authority
Bravais Lattice (3D)	PMD_0020099	Class	https://w3id.org/pmd/co/PMD_0020099			
programming language	IAO_0000025	Class	http://purl.obolibrary.org/obo/IAO_0000025			
has first instant	BFO_0000222	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000222			
Dr. Dr.	NFDI_0001094	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001094			Two Doctor degrees (PhD or equivalent academic doctorate)
licence	SWO_0000002	Class	http://www.ebi.ac.uk/swo/SWO_0000002			
Bravais Lattice Triclinic Primitve	PMD_0020006	Individual	https://w3id.org/pmd/co/PMD_0020006			
Stimulating Process	PMD_0000950	Class	https://w3id.org/pmd/co/PMD_0000950			
File extension	file_extension	AnnotationProperty	http://edamontology.org/file_extension			N.B.: File extensions that are not correspondigly defined at http://filext.com are recorded in EDAM only if not in conflict with http://filext.com, and/or unique and usual within life-science computing.
large scale facility	MWO_0001027	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001027			A Large-Scale Facility is a service product that provides specialized, high-capacity infrastructure for scientific research, engineering, or computational purposes, supporting large-scale experiments, simulations, and data analysis in various domains.
temporal region	BFO_0000008	Class	http://purl.obolibrary.org/obo/BFO_0000008			
Bravais Lattice Orthorhombic Face-centered	PMD_0020012	Individual	https://w3id.org/pmd/co/PMD_0020012			
manufacturer role	NFDI_0001060	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001060			A role inherent in an agent that is realized when being responsible for producing goods, components, or materials through industrial or commercial processes.
has associated axiom(nl)	IAO_0000601	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000601			
Harald Sack	E1925	Entity	https://nfdi4culture.de/id/E1925			
institution list	NFDI_0001033	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001033			A part of a document that has parts that are institution identifications associated with the authors of the document
N-Quads	format_3956	Class	http://edamontology.org/format_3956			N-Quads should not be confused with N-Triples which does not contain graph information.
matwerk task area organization	MWO_0001014	Individual	http://purls.helmholtz-metadaten.de/mwo/MWO_0001014			A NFDI MatWerk organization that focuses on specific aspects of research data infrastructure, such as data management, interoperability, and workflow development, to support materials science and engineering.
service provider role	NFDI_0000230	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000230			A role inherent in an agent that is realized when delivering services, managing processes, and ensuring the effective fulfillment of service product requirements.
materials science	NFDI_0010016	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010016			An academic discipline that explores the properties, performance, and applications of materials, focusing on the relationship between a material's structure and its characteristics. Materials science and engineering involves the design, development, and testing of materials for use in a wide range of industries, including aerospace, electronics, and manufacturing.
contributor list	NFDI_0001031	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001031			A part of a document that enumerates the contributors of the document
RDF format	format_2376	Class	http://edamontology.org/format_2376	Resource Description Framework format	RDF | Resource Description Framework | Resource Description Framework format	
is input of	NFDI_0001024	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001024			inverse of the relation 'has input'
contributor	NFDI_0000231	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000231			An agent that contributes knowledge, skills, or resources to a project, task, or initiative, actively aiding in its completion or success.
co organizer role	NFDI_0001057	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001057			A role inherent in an agent that is realized when collaborating in planning, managing, and executing an event, project, or initiative alongside one or more primary organizers.
editorialNote	editorialNote	AnnotationProperty	http://www.w3.org/2004/02/skos/core#editorialNote			
site	BFO_0000029	Class	http://purl.obolibrary.org/obo/BFO_0000029			
co spokesperson role	NFDI_0001058	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001058			A role inherent in an agent that is realized when shareing the role of representing an organization, group, or initiative, typically communicating its views, policies, or findings to the public.
data handling process	NFDI_0010028	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010028			A process that involves the collection, organization, cleaning, analysis, storage, and sharing of data to ensure its accuracy, accessibility, and usefulness for decision-making, research, or other applications. Data handling encompasses all stages from raw data generation to its final visualization or publication.
has specification	NFDI_0000204	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000204			The property is a relationship between a resource and the international standard or norm.
term imported	IAO_0000228	Individual	http://purl.obolibrary.org/obo/IAO_0000228			
city	NFDI_0000106	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000106			A place that refers to a densely populated urban area.
description	description	AnnotationProperty	http://purl.org/dc/elements/1.1/description			
specification datum	PMD_0060009	Class	https://w3id.org/pmd/co/PMD_0060009			
matwerk infrastructure use case organization	MWO_0001018	Individual	http://purls.helmholtz-metadaten.de/mwo/MWO_0001018			A NFDI MatWerk organization that demonstrates how the developed infrastructure can be applied to solve practical research problems, ensuring usability and impact.
Turtle	format_3255	Class	http://edamontology.org/format_3255			The SPARQL Query Language incorporates a very similar syntax.
creative process	NFDI_0000224	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000224			A process that involves generating, developing, and refining original ideas or concepts through exploration, experimentation, and problem-solving, aiming to produce innovative or expressive outcomes in artistic, scientific, or other creative fields.
relational quality	BFO_0000145	Class	http://purl.obolibrary.org/obo/BFO_0000145			
term tracker item	IAO_0000233	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000233			The 'tracker item' can associate a tracker with a specific ontology term.
denoted by	IAO_0000235	ObjectProperty	http://purl.obolibrary.org/obo/IAO_0000235			
materials mechanical behavior	MWO_0001042	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001042			Materials Mechanical Behavior is a sub-discipline of Material Science that examines how materials respond to applied forces, including elasticity, plasticity, hardness, toughness, and fracture mechanics.
summer school	NFDI_0010024	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010024			An event held during the summer, providing specialized courses or workshops to supplement regular academic studies or offer additional learning opportunities.
materials design	MWO_0001046	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001046			Materials Design is a sub-discipline of Material Science that focuses on developing and optimizing materials for specific applications based on composition, structure, and property relationships.
VIAF identifier	NFDI_0001010	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001010			The centrally registered identifier VIAF (Virtual International Authority File) is an international authority file that links and integrates authority records from multiple national libraries and other organizations. It provides a unique identifier for authors, creators, and entities, facilitating better data sharing and cataloging across institutions.
altLabel	altLabel	AnnotationProperty	http://www.w3.org/2004/02/skos/core#altLabel			
status specification	NFDI_0001056	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001056			A status specification is a directive information entity that defines the current state, progress, or condition of an entity, process, or project based on predefined criteria and operational guidelines.
title	title	AnnotationProperty	http://purl.org/dc/elements/1.1/title			
Aggregate state gasous	PMD_0020119	Individual	https://w3id.org/pmd/co/PMD_0020119			
parenting	MWO_0001010	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001010			Partnering is a collaboration process in which two or more entities form a structured partnership to achieve specific research, business, or development goals.
Notation3	format_3257	Class	http://edamontology.org/format_3257	N3	N3	
natural science	NFDI_0010007	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010007			An academic discipline that studies the natural world through observation, experimentation, and analysis. Natural science includes fields such as physics, chemistry, biology, and earth sciences, aiming to understand the laws and processes governing the universe and life on Earth.
SubsetProperty	SubsetProperty	AnnotationProperty	http://www.geneontology.org/formats/oboInOwl#SubsetProperty			
ontology term requester	IAO_0000234	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000234			The 'term requester' can credit the person, organization or project who request the ontology term.
role	BFO_0000023	Class	http://purl.obolibrary.org/obo/BFO_0000023	externally-grounded realizable entity		
next_id	next_id	AnnotationProperty	http://edamontology.org/next_id			
MIME-type	NFDI_0000148	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000148			A media type that serves as a standardized identifier for specifying the nature and format of data.
website	NFDI_0000223	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000223			An information content entity that represents a collection of interconnected web pages, multimedia content, and digital resources accessible via the World Wide Web.
workflow	NFDI_0000021	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000021			A plan that specifies a sequence of tasks, processes, or operations, often involving multiple agents, tools, or systems, to achieve a specific goal or produce a desired outcome.
example	example	AnnotationProperty	http://www.w3.org/2004/02/skos/core#example			
location of	BFO_0000124	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000124			
consortium	NFDI_0000006	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000006			An organisation that consists of multiple independent groups and individuals, who join together to collaborate on a specific goal.
Datenverarbeitung	PMD_0000583	Class	https://w3id.org/pmd/co/PMD_0000583			
last instant of	BFO_0000223	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000223			
process engineering	NFDI_0000159	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000159			An academic discipline that focuses on the design, optimization, and operation of industrial processes to transform raw materials into valuable products. Process engineering applies principles of chemistry, physics, and engineering to improve efficiency, sustainability, and safety in industries such as manufacturing, energy, and pharmaceuticals.
family name	IAO_0020017	Class	http://purl.obolibrary.org/obo/IAO_0020017			
BFO_0000179	BFO_0000179	AnnotationProperty	http://purl.obolibrary.org/obo/BFO_0000179			
base ontology module	IAO_8000001	Class	http://purl.obolibrary.org/obo/IAO_8000001			
definition	definition	AnnotationProperty	http://www.w3.org/2004/02/skos/core#definition			
storage service	NFDI_0000210	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000210			Provision of storage space for research data as a service to external users. Access is possible via web protocols.
internal access	NFDI_0001076	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001076			Internal Access is an information access specification that defines policies and mechanisms restricting access to information exclusively within an organization, institution, or research group.
represents collection	NFDI_0000195	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000195			The property is a relationship between a dataset and a collection it represents.
Tabea Tietz	E2415	Entity	https://nfdi4culture.de/id/E2415			
stimulated by	PMD_0001030	ObjectProperty	https://w3id.org/pmd/co/PMD_0001030			
specification	NFDI_0000203	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000203			A directive information entity that defines the requirements, characteristics, or standards for the design, implementation, or operation of a system, product, or process.Specification is a set of requirements, guidelines, standards contributed by an organization or a person.
data processing process	NFDI_0010030	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010030			A data handling process where raw data is cleaned, transformed, and analyzed to extract meaningful insights, patterns, or trends.
biology	NFDI_0010004	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010004			An academic discipline that studies living organisms, their structures, functions, growth, and interactions with their environment. Biology explores the diversity of life, from microscopic organisms to complex ecosystems, and seeks to understand the underlying processes of life, evolution, and heredity.
laboratory	MWO_0001031	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001031			A place that provides a controlled environment equipped with specialized instruments and facilities for conducting scientific research, experiments, measurements, and testing across various disciplines.
open access	NFDI_0001080	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001080			Open Access is an information access specification that defines policies allowing unrestricted public access to information resources, ensuring free availability without subscription or payment barriers.
generically dependent continuant	BFO_0000031	Class	http://purl.obolibrary.org/obo/BFO_0000031	g-dependent continuant		A continuant that is dependent on one or other independent continuant bearers. For every instance of A requires some instance of (an independent continuant type) B but which instance of B serves can change from time to time.
electronic lab notebook	NFDI_0001045	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001045			An Electronic Lab Notebook (ELN) is a subclass of Software that provides a digital platform for recording, managing, and sharing experimental procedures, observations, and research data in scientific workflows.
software engineering	NFDI_0001065	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001065			Software Engineering is a sub-discipline of Computer Science that applies engineering principles to the design, development, testing, and maintenance of software systems.
is agent of	NFDI_0000241	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000241			inverse of property 'has agent'
NFDI resource	NFDI_0000001	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000001			An information content entity that refers to digital creative works and services, and is utilized to organize the resources of NFDI. The most generic kind of a resource and may be associated with any kind of digital creative work, e.g. datasets, collections, metadata; offered products and services, e.g. data portals, data curation, data digitization.
mechanical engineering	NFDI_0010014	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010014			An academic discipline that focuses on the design, analysis, manufacturing, and maintenance of mechanical systems. Mechanical engineering applies principles of physics, materials science, and mathematics to develop machines, tools, and devices used in industries such as transportation, energy, and robotics.
hasSubset	hasSubset	AnnotationProperty	http://www.geneontology.org/formats/oboInOwl#hasSubset			
concretizes	BFO_0000059	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000059			
Nature constant	PMD_0020098	Class	https://w3id.org/pmd/co/PMD_0020098			
centrally registered identifier	IAO_0000578	Class	http://purl.obolibrary.org/obo/IAO_0000578			
version number	IAO_0000129	Class	http://purl.obolibrary.org/obo/IAO_0000129			
postal code	NFDI_0001041	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001041			An identifier that denotes some postal delivery route, some aggregate of postal delivery routes or a geographical region and was created for the purpose of sorting and delivering mail.
generically depends on	BFO_0000084	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000084	g-depends on		
is concretized by	BFO_0000058	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000058			
pending final vetting	IAO_0000125	Individual	http://purl.obolibrary.org/obo/IAO_0000125			
computer science	NFDI_0010017	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010017			An academic discipline that focuses on the study of algorithms, data structures, programming, and computational systems. Computer science explores how to design, develop, and analyze software and hardware solutions to solve complex problems and advance technology.
spatially projects onto	BFO_0000216	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000216			
hackathon	NFDI_0010021	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010021			An event where participants collaborate intensively over a short period to develop technological solutions, such as software or hardware projects.
event frequency datum	MWO_0001001	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001001			Event frequency datum describes how often an events occurs within a given time interval
has member part	BFO_0000115	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000115			
PD. Dr. habil.	NFDI_0001085	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001085			Privatdozent with Habilitation (higher academic qualification in Germany)
artificial intelligence	NFDI_0001063	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001063			Artificial Intelligence (AI) is a sub-discipline of Computer Science that focuses on creating systems capable of performing tasks that require human-like intelligence, such as learning, reasoning, and problem-solving.
has applicant organization	MWO_0001114	ObjectProperty	http://purls.helmholtz-metadaten.de/mwo/MWO_0001114			The property relates a project to the organization that applied for that
online implementation	NFDI_0001079	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001079			Online Implementation is an event implementation specification that defines the organization of an event conducted entirely through virtual platforms, enabling remote participation via digital communication technologies.
quality	BFO_0000019	Class	http://purl.obolibrary.org/obo/BFO_0000019			
description	NFDI_0001018	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001018			A textual entity that describe some resource.
materials processing	MWO_0001050	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001050			Materials Processing is a sub-discipline of Material Science that investigates techniques for transforming raw materials into functional products through methods such as casting, welding, and additive manufacturing.
GeoNames identifier	NFDI_0001011	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001011			GeoNames is a geographical database that provides information on places, including names, coordinates, and administrative divisions. It integrates data from multiple sources and is widely used for geolocation, mapping, and geographic information systems (GIS).
