LABEL	LOCAL	TYPE	IRI	ALT_LABELS	SYNONYMS	COMMENT
course	NFDI_0010023	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010023			An event structured as a program of study, offering instruction on a particular subject, often leading to certification or academic credit.
last instant of	BFO_0000223	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000223			
object	BFO_0000030	Class	http://purl.obolibrary.org/obo/BFO_0000030			
fiat object part	BFO_0000024	Class	http://purl.obolibrary.org/obo/BFO_0000024			
publisher of	NFDI_0000192	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000192			"inverse of  property ""has publisher"""
workshop	NFDI_0010019	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010019			An event focused on interactive learning, where participants engage in hands-on activities or group work to develop specific skills or knowledge.
format	format	AnnotationProperty	http://purl.org/dc/elements/1.1/format			
measure textual entity	MWO_0001101	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001101			A measure textual entity is a textual entity that describes quantitative or qualitative assessments, metrics, or evaluation criteria used to analyze, compare, or monitor a specific process, performance, or characteristic.
software method	NFDI_0010039	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010039			A software method (also called subroutine, subprogram, procedure, method, function, or routine) is software designed to execute a specific task.
represents collection	NFDI_0000195	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000195			The property is a relationship between a dataset and a collection it represents.
sustainability datum	MWO_0001034	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001034			Sustainability datum represents the duration or persistence of a process, system, or resource over time. It defines how long an entity is expected to remain viable or functional.
open access	NFDI_0001080	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001080			Open Access is an information access specification that defines policies allowing unrestricted public access to information resources, ensuring free availability without subscription or payment barriers.
has value	NFDI_0001007	DatatypeProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001007			A relation between an information content entity and its specific value.
temporal part of	BFO_0000139	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000139			
data producing process	NFDI_0010029	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010029			A data handling process where raw data is generated through experiments, observations, or data collection tools, often as the initial step in the data lifecycle.
Rolle eines Gerätes	PMD_0000603	Class	https://w3id.org/pmd/co/PMD_0000603			
centrally registered identifier registry	IAO_0000579	Class	http://purl.obolibrary.org/obo/IAO_0000579			
elucidation	IAO_0000600	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000600			
data item	IAO_0000027	Class	http://purl.obolibrary.org/obo/IAO_0000027			
published by	NFDI_0000191	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000191			The property is a relationship between an information content entity and an organization or a person responsible for publishing it.
metadata specification	NFDI_0001054	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001054			A Metadata Specification is a detailed document that describes metadata structures, guidelines, and usage policies for standardization and adoption.
serial number	IAO_0000131	Class	http://purl.obolibrary.org/obo/IAO_0000131			
has best practice	NFDI_0000103	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000103			The property is a relationship between a resource and the specified best practice.
file extension	NFDI_0000135	DatatypeProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000135			An identifier for a file format (e.g. txt for a text file) used as a suffix to the file name, don't use dot at start.
denotes	IAO_0000219	ObjectProperty	http://purl.obolibrary.org/obo/IAO_0000219			
data processing process	NFDI_0010030	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010030			A data handling process where raw data is cleaned, transformed, and analyzed to extract meaningful insights, patterns, or trends.
Portion Of Matter	PMD_0000001	Class	https://w3id.org/pmd/co/PMD_0000001			"It is also representing a distinct physical or conceptual part of a material or substance.

The open energy ontology OEO defines portion of matter as a subclass of object aggregate, which implies countability. Our portion is not (precisely) countable and thus bearer of intensive properties."
textual definition	IAO_0000115	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000115			
has file format	NFDI_0000132	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000132			The property relates a resource to the format available for the export of a resource.
continuant fiat boundary	BFO_0000140	Class	http://purl.obolibrary.org/obo/BFO_0000140			
editor	editor	AnnotationProperty	http://purl.org/ontology/bibo/editor			
contacting process	NFDI_0000111	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000111			A process in which the contact information of an entity is provided.
zero-dimensional temporal region	BFO_0000148	Class	http://purl.obolibrary.org/obo/BFO_0000148			
Volker Hofmann	0000-0002-5149-603X	Entity	https://orcid.org/0000-0002-5149-603X			
has programming language	NFDI_0000187	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000187			The property links software to a programming language its written in.
subject area of	NFDI_0000212	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000212			"inverse of  property ""has subject area"""
software development	NFDI_0000016	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000016			A process that has specified output a software product and that involves the creation of source code.
source code repository	NFDI_0000030	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000030			A document that organizes and stores source code files, associated metadata, and version history to facilitate the management, sharing, and collaborative development of software projects. It serves as a structured collection of information that tracks changes, maintains integrity, and supports workflows such as version control, branching, and merging.
has temporal part	BFO_0000121	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000121			
publication	NFDI_0000190	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000190			A publication that is the output of a publishing process and a creative process.
adapted by	MWO_0001138	ObjectProperty	http://purls.helmholtz-metadaten.de/mwo/MWO_0001138			The property relates an entity to an agent responsible for its creation or primary development.
Responding Process	PMD_0000915	Class	https://w3id.org/pmd/co/PMD_0000915			
curator note	IAO_0000232	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000232			
has member part	BFO_0000115	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000115			
formats	formats	AnnotationProperty	http://purl.obolibrary.org/obo/edam#formats			
Bravais Lattice Cubic Primitive	PMD_0020017	Individual	https://w3id.org/pmd/co/PMD_0020017			
hasDbXref	hasDbXref	AnnotationProperty	http://www.geneontology.org/formats/oboInOwl#hasDbXref			
fiat point	BFO_0000147	Class	http://purl.obolibrary.org/obo/BFO_0000147			
data storage capacity datum	MWO_0001035	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001035			Data storage capacity datum represents the maximum amount of digital information it can hold, typically measured in bytes (e.g., GB, TB, PB).
two-dimensional spatial region	BFO_0000009	Class	http://purl.obolibrary.org/obo/BFO_0000009			
editor preferred term~editor preferred label	IAO_0000111	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000111			
Dr.	NFDI_0001072	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001072			Doctor (PhD or equivalent academic doctorate)
bibliographicCitation	bibliographicCitation	AnnotationProperty	http://purl.org/dc/terms/bibliographicCitation			
institutional identification	IAO_0000303	Class	http://purl.obolibrary.org/obo/IAO_0000303			
Ledeburite	PMD_0020107	Individual	https://w3id.org/pmd/co/PMD_0020107			
Struktur Eigenschaften Analyseverfahren	PMD_0000957	Class	https://w3id.org/pmd/co/PMD_0000957			
workflow specification	NFDI_0001002	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001002			A plan specification that defines the sequence, dependencies, roles, and conditions governing the execution of tasks and processes within a workflow, ensuring structured and efficient task coordination, automation, and completion.
disposition	BFO_0000016	Class	http://purl.obolibrary.org/obo/BFO_0000016	internally-grounded realizable entity		
specification	NFDI_0000203	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000203			A directive information entity that defines the requirements, characteristics, or standards for the design, implementation, or operation of a system, product, or process.Specification is a set of requirements, guidelines, standards contributed by an organization or a person.
license of	NFDI_0000143	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000143			"inverse of property ""has license"""
exists at	BFO_0000108	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000108			
resource of project	NFDI_0000194	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000194			The property is a relationship between a project or a resource and related projects.
on site implementation	NFDI_0001078	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001078			On-Site Implementation is an event implementation specification that defines the organization of an event that occurs exclusively at a physical location with in-person attendance.
author information textual entity	IAO_0000608	Class	http://purl.obolibrary.org/obo/IAO_0000608			
role	BFO_0000023	Class	http://purl.obolibrary.org/obo/BFO_0000023	externally-grounded realizable entity		
Wikidata identifier	NFDI_0001012	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001012			Wikidata is maintained by the Wikimedia Foundation and serves as a central repository for structured data used by Wikipedia, Wikimedia projects, and external applications.
software engineering	NFDI_0001065	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001065			Software Engineering is a sub-discipline of Computer Science that applies engineering principles to the design, development, testing, and maintenance of software systems.
natural science	NFDI_0010007	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010007			An academic discipline that studies the natural world through observation, experimentation, and analysis. Natural science includes fields such as physics, chemistry, biology, and earth sciences, aiming to understand the laws and processes governing the universe and life on Earth.
readable IRI label	NFDI_0000012	AnnotationProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000012			
Specimen Role	PMD_0000943	Class	https://w3id.org/pmd/co/PMD_0000943			
technology of	NFDI_0000217	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000217			"inverse of  property ""has technology"""
consortium member role	NFDI_0000110	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000110			A role inherent in an organization that is realized when the organization is a member of a consortium.
adapting process	MWO_0001033	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001033			A process that involves modifying or adjusting an existing entity, with the participation of some participants, to improve its suitability for a specific purpose or context, leading to a refined or optimized outcome.
specification datum	PMD_0060009	Class	https://w3id.org/pmd/co/PMD_0060009			
GND identifier	NFDI_0001009	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001009			A centrally registered identifier that is issued by the German National Library. The Integrated Authority File (GND) is facilitates the collaborative use and administration of authority data. These authority data represent and describe entities, i.e. persons, corporate bodies, conferences and events, geographic entities, topics and works relating to cultural and academic collections.
database software	NFDI_0000121	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000121			Software that provides large amounts of structured data from repositories and archives to the user. Usually the data can be uploaded, accessed, searched and/or downloaded via a web browser.
has license	NFDI_0000142	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000142			The property is a relationship between a resource and a license file.
plan specification	IAO_0000104	Class	http://purl.obolibrary.org/obo/IAO_0000104			"2/3/2009 Comment from OBI review.

Action specification not well enough specified.
Conditional specification not well enough specified.
Question whether all plan specifications have objective specifications.

Request that IAO either clarify these or change definitions not to use them"
Kostiantyn Hubaiev	0000-0003-2612-8515	Entity	https://orcid.org/0000-0003-2612-8515			
Bravais Lattice Monoclinic Primitive	PMD_0020007	Individual	https://w3id.org/pmd/co/PMD_0020007			
first instant of	BFO_0000221	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000221			
media type	NFDI_0000145	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000145			A directive information entity that describes a media type a bearer has.
publisher role	NFDI_0000193	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000193			A role inherent in an agent that is realized when the bearer participates in the publishing of the document.
OBO foundry unique label	IAO_0000589	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000589			
Harald Sack	0000-0001-7069-9804	Entity	https://orcid.org/0000-0001-7069-9804			
meeting	NFDI_0001043	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001043			Av event that brings together individuals or groups for structured discussions, decision-making, planning, or coordination of research, educational, or institutional activities.
JSON-LD	format_3749	Class	http://edamontology.org/format_3749	JavaScript Object Notation for Linked Data	JavaScript Object Notation for Linked Data	
version number	IAO_0000129	Class	http://purl.obolibrary.org/obo/IAO_0000129			
academic discipline	NFDI_0000100	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000100			An information content entity that specifies the subject area, domain or academic discipline of an entity. An academic discipline, a research field or domain of an entity, e.g. a domain of a data portal or a field of study of a person.
person	NFDI_0000004	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000004			An object that represents a single human individual.
contributor	contributor	AnnotationProperty	http://purl.org/dc/terms/contributor			
base ontology module	IAO_8000001	Class	http://purl.obolibrary.org/obo/IAO_8000001			
continuant	BFO_0000002	Class	http://purl.obolibrary.org/obo/BFO_0000002			
storage service	NFDI_0000210	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000210			Provision of storage space for research data as a service to external users. Access is possible via web protocols.
planning status	NFDI_0001086	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001086			Planning Status is a status specification that indicates an entity, process, or project is in a preparatory or strategic development phase before execution.
denoted by	IAO_0000235	ObjectProperty	http://purl.obolibrary.org/obo/IAO_0000235			
materials mechanical behavior	MWO_0001042	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001042			Materials Mechanical Behavior is a sub-discipline of Material Science that examines how materials respond to applied forces, including elasticity, plasticity, hardness, toughness, and fracture mechanics.
material entity	BFO_0000040	Class	http://purl.obolibrary.org/obo/BFO_0000040			
Aggregate state gasous	PMD_0020119	Individual	https://w3id.org/pmd/co/PMD_0020119			
isDefinedBy	isDefinedBy	AnnotationProperty	http://www.w3.org/2000/01/rdf-schema#isDefinedBy			
training service	NFDI_0000219	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000219			Standalone training for self-study can be considered a technical service (usually a web application). Generally speaking, training materials often come in the form of specific measures or tutorials that are attached to a service and that are designed to improve the user’s service experience. Our joint understanding of training as a stand-alone service, however, is not limited to the above and includes materials designed for education in all fields of research data management.
keyword textual entity	IAO_0000629	Class	http://purl.obolibrary.org/obo/IAO_0000629			
has material basis	BFO_0000218	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000218			
specifically depended on by	BFO_0000194	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000194	s-depended on by		
cybersecurity	NFDI_0001067	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001067			Cybersecurity is a sub-discipline of Computer Science that focuses on protecting computer systems, networks, and data from cyber threats, vulnerabilities, and unauthorized access.
Version	Version	AnnotationProperty	http://usefulinc.com/ns/doap#Version			
matwerk participant project	MWO_0001029	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001029			Participant Projects (PPs) are projects by NFDI-MatWerk partners that address specific scientific and technological challenges, providing practical examples and feedback for the development and validation of the infrastructure.
material designation	MWO_0001099	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001099			Material designation is an identifier assigned to a material to specify its name, Id, classification, composition, or standardized reference in scientific, engineering, or industrial contexts.
altLabel	altLabel	AnnotationProperty	http://www.w3.org/2004/02/skos/core#altLabel			
pending final vetting	IAO_0000125	Individual	http://purl.obolibrary.org/obo/IAO_0000125			
Manchester OWL Syntax	format_3253	Class	http://edamontology.org/format_3253			This format was influenced by the OWL Abstract Syntax and the DL style syntax.
federal state	NFDI_0000134	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000134			A place that refers to a geographical territory forming part of a country.
matwerk participant project organization	MWO_0001017	Individual	http://purls.helmholtz-metadaten.de/mwo/MWO_0001017			A NFDI MatWerk organization that contributes domain-specific research and expertise, integrating real-world scientific challenges to validate and enhance the infrastructure.
given name	IAO_0020016	Class	http://purl.obolibrary.org/obo/IAO_0020016			
conference paper	MWO_0001088	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001088			A Conference Paper is a scholarly publication that presents research findings at an academic or professional conference, typically published in conference proceedings.
materials characterization	MWO_0001044	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001044			Materials Characterization is a sub-discipline of Material Science that focuses on analyzing and measuring the structure, composition, and properties of materials using experimental techniques and analytical tools.
VIAF identifier	NFDI_0001010	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001010			The centrally registered identifier VIAF (Virtual International Authority File) is an international authority file that links and integrates authority records from multiple national libraries and other organizations. It provides a unique identifier for authors, creators, and entities, facilitating better data sharing and cataloging across institutions.
creator	creator	AnnotationProperty	http://purl.org/dc/elements/1.1/creator			
is about	IAO_0000136	ObjectProperty	http://purl.obolibrary.org/obo/IAO_0000136			
editorialNote	editorialNote	AnnotationProperty	http://www.w3.org/2004/02/skos/core#editorialNote			
Aggregate state mesomorphic	PMD_0020123	Individual	https://w3id.org/pmd/co/PMD_0020123			
Pearlite	PMD_0020109	Individual	https://w3id.org/pmd/co/PMD_0020109			
GeoNames identifier	NFDI_0001011	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001011			GeoNames is a geographical database that provides information on places, including names, coordinates, and administrative divisions. It integrates data from multiple sources and is widely used for geolocation, mapping, and geographic information systems (GIS).
Abril Azócar Guzmán	0000-0001-7564-7990	Entity	https://orcid.org/0000-0001-7564-7990			
concretizes	BFO_0000059	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000059			
entity	BFO_0000001	Class	http://purl.obolibrary.org/obo/BFO_0000001			
temporal instant	BFO_0000203	Class	http://purl.obolibrary.org/obo/BFO_0000203			
collaboration	MWO_0001003	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001003			A collaboration is a process in which multiple entities, such as individuals, organizations, or institutions, work together toward shared goals, contributing resources, expertise, or services to achieve mutual benefits.
OWL Functional Syntax	format_3252	Class	http://edamontology.org/format_3252			
export format specification	NFDI_0001017	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001017			A directive information entity that defines the structural, syntactic, and encoding rules for representing data when it is exported from a system.
institution list	NFDI_0001033	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001033			A part of a document that has parts that are institution identifications associated with the authors of the document
Tabea Tietz	E2415	Entity	https://nfdi4culture.de/id/E2415			
term tracker annotation	NFDI_0010013	AnnotationProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010013			A term tracker annotation is an editor note used to track the history of an entity. For each change, it records the related GitHub issue and pull request.
edam	edam	AnnotationProperty	http://purl.obolibrary.org/obo/edam#edam			
citation	NFDI_0001001	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001001			A textual entity intended to identify a particular publication.
construction engineering	NFDI_0010018	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010018			An academic discipline that focuses on the planning, design, and management of construction projects, including buildings, infrastructure, and other structures. Construction engineering integrates principles of civil engineering, project management, and materials science to ensure safety, efficiency, and sustainability in construction processes.
three-dimensional spatial region	BFO_0000028	Class	http://purl.obolibrary.org/obo/BFO_0000028			
large scale facility	MWO_0001027	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001027			A Large-Scale Facility is a service product that provides specialized, high-capacity infrastructure for scientific research, engineering, or computational purposes, supporting large-scale experiments, simulations, and data analysis in various domains.
implements	MWO_0001025	ObjectProperty	http://purls.helmholtz-metadaten.de/mwo/MWO_0001025			"inverse of property ""implemented by"""
information content entity	IAO_0000030	Class	http://purl.obolibrary.org/obo/IAO_0000030			
electronic lab notebook	NFDI_0001045	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001045			An Electronic Lab Notebook (ELN) is a subclass of Software that provides a digital platform for recording, managing, and sharing experimental procedures, observations, and research data in scientific workflows.
online implementation	NFDI_0001079	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001079			Online Implementation is an event implementation specification that defines the organization of an event conducted entirely through virtual platforms, enabling remote participation via digital communication technologies.
has funding organization	NFDI_0000137	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000137			The property relates a project to the organization that provided funding for it.
creator list	NFDI_0001032	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001032			A part of a document that enumerates the creators of the document
has standard	NFDI_0000207	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000207			The property relates a resource to the standard it relies on.
develops	MWO_0001135	ObjectProperty	http://purls.helmholtz-metadaten.de/mwo/MWO_0001135			"inverse of property ""developed by"""
data driven material science	MWO_0001049	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001049			Data-Driven Material Science is a sub-discipline of Material Science that utilizes data analytics, machine learning, and artificial intelligence techniques to analyze material properties, optimize material design, and accelerate materials discovery.
Bravais Lattice Hexagonal Hexagonal Primitive	PMD_0020016	Individual	https://w3id.org/pmd/co/PMD_0020016			
stimulated by	PMD_0001030	ObjectProperty	https://w3id.org/pmd/co/PMD_0001030			
Bravais Lattice Tetragonal Primitive	PMD_0020013	Individual	https://w3id.org/pmd/co/PMD_0020013			
occurs in	BFO_0000066	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000066			
Analyse	PMD_0001025	Class	https://w3id.org/pmd/co/PMD_0001025			
depiction	depiction	AnnotationProperty	http://xmlns.com/foaf/0.1/depiction			
Chemical Composition Specification	PMD_0020004	Class	https://w3id.org/pmd/co/PMD_0020004			
strategic collaboration	MWO_0001004	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001004			Strategic Collaboration is a collaboration process in which multiple entities align their long-term objectives and resources to achieve significant mutual benefits in research, business, or policy initiatives.
Ferrite	PMD_0020100	Individual	https://w3id.org/pmd/co/PMD_0020100			
is identified by	NFDI_0001003	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001003			inverse property of has external identifier
collection	NFDI_0000107	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000107			A material entity that represents a collection of material entities intended to be understood together as a whole.
contributor of	NFDI_0000117	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000117			"inverse of property ""has contributor"""
matwerk task area organization	MWO_0001014	Individual	http://purls.helmholtz-metadaten.de/mwo/MWO_0001014			A NFDI MatWerk organization that focuses on specific aspects of research data infrastructure, such as data management, interoperability, and workflow development, to support materials science and engineering.
material basis of	BFO_0000127	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000127			
universal	IAO_0000410	Individual	http://purl.obolibrary.org/obo/IAO_0000410			
interim report	MWO_0001092	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001092			An Interim Report is a report that provides a temporary or progress-based assessment of an ongoing project, research, or operational activity, documenting current findings, challenges, and future directions before the final report is completed.
title	title	AnnotationProperty	http://purl.org/dc/terms/title			
has input	NFDI_0000152	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000152			p has input x =Def x is used or consumed in the process of executing p.
Sample Role	PMD_0000919	Class	https://w3id.org/pmd/co/PMD_0000919			
email address	IAO_0000429	Class	http://purl.obolibrary.org/obo/IAO_0000429			
created	created	AnnotationProperty	http://purl.org/dc/terms/created			
mechanical engineering	NFDI_0010014	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010014			An academic discipline that focuses on the design, analysis, manufacturing, and maintenance of mechanical systems. Mechanical engineering applies principles of physics, materials science, and mathematics to develop machines, tools, and devices used in industries such as transportation, energy, and robotics.
M.Sc.	NFDI_0001077	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001077			Master of Science (graduate degree in science/engineering).
metadata complete	IAO_0000120	Individual	http://purl.obolibrary.org/obo/IAO_0000120			
best practice of	NFDI_0000104	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000104			"inverse of  property ""best practice"""
Gerät	PMD_0000602	Class	https://w3id.org/pmd/co/PMD_0000602			
MIME-type	NFDI_0000148	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000148			A media type that serves as a standardized identifier for specifying the nature and format of data.
symbol	IAO_0000028	Class	http://purl.obolibrary.org/obo/IAO_0000028			
license	license	AnnotationProperty	http://purl.org/dc/elements/1.1/license			
Created in	created_in	AnnotationProperty	http://edamontology.org/created_in			
academic event	NFDI_0000018	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000018			An event that focuses on scholarly activities and the exchange of knowledge, typically involving presentations, discussions, or collaborations among researchers, academics, and students, often in the context of conferences, workshops, seminars, symposia, or colloquia, to advance a specific field of study or interdisciplinary research.
death date	NFDI_0000127	DatatypeProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000127			The property refers to the date on which a person passed away.
repository hosting data portal	MWO_0001107	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001107			A Repository Hosting Data Portal is a data portal that provides infrastructure and tools for hosting datasets, code, and publications in a structured and accessible format.
has creator	NFDI_0001027	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001027			The has creator property links something that was created (like a book, painting, or website) to the person or organization (agent) that made it.
data about an ontology part	IAO_0000102	Class	http://purl.obolibrary.org/obo/IAO_0000102			
academic organization role	NFDI_0000019	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000019			A role inherent in an organization that is realized when coordinating, managing, or supporting academic activities, programs, or research to promote education and knowledge advancement.
generically dependent continuant	BFO_0000031	Class	http://purl.obolibrary.org/obo/BFO_0000031	g-dependent continuant		A continuant that is dependent on one or other independent continuant bearers. For every instance of A requires some instance of (an independent continuant type) B but which instance of B serves can change from time to time.
electrical engineering	NFDI_0000157	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000157			An academic discipline that focuses on the study, design, and application of electrical systems and technologies. Electrical engineering involves the development of devices, circuits, and systems for power generation, communication, electronics, and automation.
ORCID identifier	IAO_0000708	Class	http://purl.obolibrary.org/obo/IAO_0000708			
foundation date	NFDI_0000136	DatatypeProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000136			The property refers to the specific date on which the organization was officially established or founded.
history of	BFO_0000184	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000184			
data analysis portal	MWO_0001111	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001111			A data analysis portal is a data portal that provides tools, services, and computational resources for performing data analysis, visualization, and interpretation.
part of	BFO_0000050	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000050			
ontology module	IAO_8000000	Class	http://purl.obolibrary.org/obo/IAO_8000000			
has history	BFO_0000185	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000185			
Metallic Grain Structures	PMD_0020023	Class	https://w3id.org/pmd/co/PMD_0020023			
ontology variant	NFDI_0000024	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000024			An ontology variant represents a self-contained, reusable subset of an ontology that provides a specific functionality while maintaining interoperability with the larger ontology. Typically, an ontology is released in different variants, which makes a variant a release artifact.
panel discussion	NFDI_0010027	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010027			An event featuring a group of experts who share their insights and engage in a moderated discussion on a particular subject, followed by audience questions.
organizational term	IAO_0000121	Individual	http://purl.obolibrary.org/obo/IAO_0000121			
service specification	NFDI_0000244	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000244			A plan specification that defines the requirements, features, and parameters of a service, outlining its scope, performance, and delivery criteria.
Prof.	NFDI_0001087	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001087			Professor (academic title for a senior faculty member).
RDF format	format_2376	Class	http://edamontology.org/format_2376	Resource Description Framework format	RDF | Resource Description Framework | Resource Description Framework format	
mathematics	NFDI_0010011	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010011			An academic discipline that involves the study of numbers, quantities, shapes, and patterns, using abstract concepts and logical reasoning. Mathematics is fundamental to various fields, including science, engineering, economics, and technology, providing tools for problem-solving, analysis, and modeling.
obsolescence reason specification	IAO_0000225	Class	http://purl.obolibrary.org/obo/IAO_0000225			
